id,player_id,match_id,agent_id,team_id,kills,deaths,assists,kda
11963,889,8779,14,13036,24,18,16,2.2222222222222223
11964,612,23165,18,7238,5,26,10,0.5769230769230769
11966,576,12086,3,3685,5,19,8,0.6842105263157895
11967,753,195,6,11122,28,5,20,9.6
11968,161,8489,18,8106,14,19,4,0.9473684210526315
11969,767,20082,6,5796,11,30,18,0.9666666666666667
11970,125,22511,2,7775,27,12,4,2.5833333333333335
11971,259,25467,6,4458,12,1,18,30.0
11975,13,17598,11,9455,4,22,19,1.0454545454545454
11976,38,29559,10,5066,22,4,4,6.5
11977,138,10839,16,7045,30,6,0,5.0
11979,297,28688,18,12503,20,4,0,5.0
11980,8,2660,9,7807,17,29,20,1.2758620689655173
11983,381,18239,11,13572,21,29,11,1.103448275862069
11984,844,25031,6,9361,12,13,19,2.3846153846153846
11985,405,25364,11,5219,8,3,1,3.0
11987,936,14924,14,1019,7,11,9,1.4545454545454546
11988,637,12123,17,12992,14,8,15,3.625
11990,219,2374,17,14827,25,26,19,1.6923076923076923
11991,556,29529,1,6398,15,0,1,16.0
11994,8,9084,19,11121,4,2,12,8.0
11997,520,5508,2,10414,29,5,6,7.0
12000,898,13874,15,3808,17,19,19,1.894736842105263
12001,231,23357,20,7925,19,6,10,4.833333333333333
12003,229,27288,7,9876,19,19,2,1.105263157894737
12004,652,27460,6,8203,24,7,11,5.0
12006,435,28937,17,10865,28,5,17,9.0
12008,97,4689,5,2741,29,28,8,1.3214285714285714
12011,837,24300,3,12765,15,20,5,1.0
12012,368,11985,9,1850,1,29,19,0.6896551724137931
12013,858,24175,4,3647,3,27,12,0.5555555555555556
12015,455,6738,5,11932,5,22,2,0.3181818181818182
12016,914,11552,9,14625,18,0,7,25.0
12018,779,22645,20,3806,1,12,5,0.5
12020,156,8422,3,10490,26,9,13,4.333333333333333
12021,910,5032,18,10866,9,3,16,8.333333333333334
12022,627,19770,20,14239,30,30,0,1.0
12024,57,25280,9,9050,17,0,9,26.0
12025,145,12143,15,9049,16,27,5,0.7777777777777778
12026,774,26740,11,4813,4,8,2,0.75
12028,581,7230,4,1397,6,19,3,0.47368421052631576
12029,369,11704,10,5665,10,12,9,1.5833333333333333
12030,817,3354,13,13978,21,6,20,6.833333333333333
12031,865,11440,12,3559,23,13,3,2.0
12032,244,19844,10,2562,21,10,5,2.6
12034,166,24950,15,8159,5,20,2,0.35
12037,37,17786,17,745,13,1,10,23.0
12038,217,28623,18,2225,27,11,18,4.090909090909091
12039,323,19425,11,10525,21,14,19,2.857142857142857
12040,984,16632,12,8553,11,4,19,7.5
12041,335,24846,15,14779,13,12,6,1.5833333333333333
12043,415,21845,1,8704,30,28,14,1.5714285714285714
12044,537,24216,12,4601,9,0,20,29.0
12045,814,4819,5,4385,27,8,0,3.375
12046,778,18083,3,9802,19,12,14,2.75
12047,963,6647,19,10635,1,4,7,2.0
12048,814,29114,6,12245,9,16,0,0.5625
12050,521,8949,16,7436,13,30,15,0.9333333333333333
12051,301,25082,5,1753,19,20,12,1.55
12052,605,16430,7,6719,21,26,8,1.1153846153846154
12055,667,10895,2,9798,16,26,14,1.1538461538461537
12056,567,17995,16,9482,29,24,8,1.5416666666666667
12057,282,3923,7,13831,22,23,0,0.9565217391304348
12058,737,6682,4,7103,16,11,6,2.0
12059,199,17045,19,9714,8,4,5,3.25
12061,378,10346,10,8888,23,19,5,1.4736842105263157
12062,141,20672,5,701,1,3,19,6.666666666666667
12063,943,9308,10,8309,29,23,3,1.391304347826087
12064,87,21106,11,13650,0,3,15,5.0
12065,147,25247,4,3511,28,15,4,2.1333333333333333
12066,974,15927,3,11877,11,16,11,1.375
12067,925,19256,14,6381,17,9,6,2.5555555555555554
12068,964,9775,7,14490,4,22,4,0.36363636363636365
12069,682,5245,17,14644,4,14,16,1.4285714285714286
12070,612,14640,15,3979,26,1,20,46.0
12071,162,25522,3,5706,14,6,17,5.166666666666667
12072,75,25549,4,3668,9,24,6,0.625
12074,756,29839,9,11389,15,21,8,1.0952380952380953
12076,615,9639,5,763,7,4,10,4.25
12078,987,19505,15,6929,16,20,15,1.55
12080,114,841,5,4306,7,15,17,1.6
12081,800,26696,18,5497,3,28,12,0.5357142857142857
12086,934,9531,11,9869,4,3,20,8.0
12087,802,3220,2,2501,11,20,7,0.9
12089,798,4792,9,8874,19,1,20,39.0
12090,705,29872,6,4616,15,6,19,5.666666666666667
12094,264,4109,8,692,15,22,18,1.5
12096,746,5134,5,3023,23,17,11,2.0
12097,98,28973,20,10150,7,24,20,1.125
12098,977,15078,18,3131,18,30,18,1.2
12099,45,5685,19,6984,21,0,11,32.0
12100,870,3992,2,6749,29,13,0,2.230769230769231
12103,157,26559,5,4719,26,18,15,2.2777777777777777
12105,345,2709,15,9068,7,28,14,0.75
12106,697,649,6,7607,22,18,19,2.2777777777777777
12107,101,19570,14,2109,1,11,19,1.8181818181818181
12108,716,11295,15,596,21,18,6,1.5
12111,195,19860,20,11389,4,17,12,0.9411764705882353
12112,577,16021,13,11925,25,16,6,1.9375
12115,359,5228,2,7756,5,30,15,0.6666666666666666
12117,515,7912,11,1470,5,17,9,0.8235294117647058
12118,243,6169,20,5490,21,27,0,0.7777777777777778
12119,126,5345,6,577,8,3,9,5.666666666666667
12121,758,5317,8,4461,2,20,10,0.6
12122,32,24389,9,42,8,19,18,1.368421052631579
12123,840,25165,4,10685,29,30,1,1.0
12124,836,11308,7,4717,22,0,6,28.0
12127,68,2929,16,13245,11,26,6,0.6538461538461539
12128,664,4891,13,9002,0,0,18,18.0
12130,134,28274,15,9968,11,30,15,0.8666666666666667
12131,255,4290,6,9260,12,11,11,2.090909090909091
12132,474,29426,5,6791,18,16,20,2.375
12134,534,7346,4,4455,4,3,8,4.0
12135,225,27785,12,9144,24,12,15,3.25
12136,659,28802,17,14782,4,7,3,1.0
12138,7,25166,8,7967,0,13,19,1.4615384615384615
12139,698,28050,10,1226,4,11,4,0.7272727272727273
12140,699,28123,19,608,12,2,0,6.0
12141,156,27601,15,7118,23,0,3,26.0
12142,665,2429,15,14727,23,27,3,0.9629629629629629
12143,748,771,9,1124,4,7,17,3.0
12145,255,8746,5,11959,29,20,13,2.1
12146,17,25606,6,5439,13,25,8,0.84
12151,30,29688,3,5688,9,2,3,6.0
12152,600,24856,16,7098,12,26,4,0.6153846153846154
12153,140,18150,11,8174,6,20,10,0.8
12156,732,28562,15,11757,28,28,18,1.6428571428571428
12157,768,8582,16,13707,6,11,17,2.090909090909091
12159,668,29725,6,248,3,27,10,0.48148148148148145
12160,799,3363,4,6983,26,15,5,2.066666666666667
12161,357,29908,3,14919,17,8,9,3.25
12162,657,10782,5,6920,30,27,8,1.4074074074074074
12164,610,13269,12,14257,15,16,7,1.375
12165,677,5897,14,8493,18,29,20,1.3103448275862069
12166,533,8083,5,11522,29,18,1,1.6666666666666667
12167,123,22834,18,8982,0,13,20,1.5384615384615385
12169,237,9034,18,6376,13,5,19,6.4
12172,466,5103,6,727,29,21,4,1.5714285714285714
12173,250,14872,7,8921,29,15,16,3.0
12174,91,10028,19,10316,25,29,7,1.103448275862069
12176,427,1978,17,7082,9,9,5,1.5555555555555556
12177,505,11442,11,10902,14,3,2,5.333333333333333
12180,947,1864,14,12808,4,7,5,1.2857142857142858
12181,112,8729,14,4476,20,5,6,5.2
12182,882,22133,19,13608,18,23,3,0.9130434782608695
12185,21,21928,2,5396,2,29,7,0.3103448275862069
12187,711,28047,8,3788,0,10,10,1.0
12188,880,6787,4,13409,22,13,7,2.230769230769231
12189,448,22973,2,12109,6,21,20,1.2380952380952381
12191,996,15293,17,11985,3,13,19,1.6923076923076923
12193,57,27418,4,5590,27,14,4,2.2142857142857144
12194,817,4294,17,3503,15,29,15,1.0344827586206897
12195,204,22133,9,9669,29,14,0,2.0714285714285716
12196,246,24482,19,9723,6,9,10,1.7777777777777777
12197,514,17180,8,6338,13,27,5,0.6666666666666666
12201,168,1612,7,14940,22,18,2,1.3333333333333333
12202,457,132,4,13330,30,5,3,6.6
12204,155,7663,8,11860,8,27,11,0.7037037037037037
12205,156,3319,20,14549,19,25,1,0.8
12206,149,24529,12,13000,10,8,8,2.25
12210,270,28124,1,3939,29,28,10,1.3928571428571428
12211,446,18746,6,1921,23,13,5,2.1538461538461537
12213,415,7164,2,10023,15,10,16,3.1
12215,604,5437,6,9283,20,9,16,4.0
12216,222,4929,8,13374,17,15,10,1.8
12218,366,22799,15,2561,29,19,20,2.5789473684210527
12219,91,17755,12,3376,22,22,6,1.2727272727272727
12220,330,8191,15,8914,18,11,2,1.8181818181818181
12222,39,15074,19,568,14,0,4,18.0
12224,660,10612,4,1024,7,1,17,24.0
12227,426,3516,20,5580,30,29,12,1.4482758620689655
12228,597,16351,9,9749,2,5,5,1.4
12229,457,10489,14,12019,0,19,20,1.0526315789473684
12230,341,20887,8,11382,5,8,14,2.375
12232,121,19385,8,7898,30,28,18,1.7142857142857142
12233,820,21820,10,10865,6,5,20,5.2
12234,368,7716,13,3294,27,25,20,1.88
12235,997,3923,10,5174,26,11,15,3.727272727272727
12236,229,27748,11,1878,10,9,16,2.888888888888889
12237,241,19650,12,1533,14,23,5,0.8260869565217391
12238,823,3685,8,3337,0,23,1,0.043478260869565216
12239,698,23897,4,7040,6,19,1,0.3684210526315789
12240,368,6942,20,390,12,16,19,1.9375
12243,660,14618,3,2677,11,24,18,1.2083333333333333
12244,465,27032,16,10382,2,28,4,0.21428571428571427
12248,856,3223,9,3568,16,29,12,0.9655172413793104
12249,867,29674,1,5771,16,21,2,0.8571428571428571
12250,283,23178,15,6226,19,10,0,1.9
12252,191,26340,15,6483,30,10,14,4.4
12255,459,17147,15,13273,8,3,18,8.666666666666666
12261,362,16175,13,8382,11,7,1,1.7142857142857142
12262,479,4702,19,12000,23,10,17,4.0
12264,214,2455,3,4338,9,25,13,0.88
12266,342,23607,6,5325,26,8,15,5.125
12267,475,3593,13,9603,11,2,17,14.0
12268,178,17045,2,3668,7,17,14,1.2352941176470589
12270,113,9617,1,10688,12,0,4,16.0
12273,346,27862,10,3880,3,28,17,0.7142857142857143
12274,98,26829,15,7686,8,10,0,0.8
12278,697,8188,16,5443,1,28,16,0.6071428571428571
12279,975,27973,4,1467,17,4,10,6.75
12281,771,25519,16,4995,30,3,12,14.0
12284,353,28066,13,6937,13,7,5,2.5714285714285716
12285,503,22392,9,6653,21,28,4,0.8928571428571429
12288,690,16543,13,10706,25,27,8,1.2222222222222223
12289,804,26134,6,5989,19,21,19,1.8095238095238095
12291,549,26323,15,14523,1,3,20,7.0
12293,282,7743,8,10704,7,5,0,1.4
12295,21,18710,6,3070,26,1,12,38.0
12297,2,23238,12,12864,10,25,11,0.84
12298,767,28333,18,1962,22,20,9,1.55
12300,216,7042,3,12524,30,17,13,2.5294117647058822
12301,311,12657,1,10509,28,1,6,34.0
12304,732,10281,18,11578,4,8,14,2.25
12307,229,13839,16,3564,1,25,0,0.04
12309,177,27885,6,4836,17,2,18,17.5
12310,164,1996,2,4657,16,21,18,1.619047619047619
12312,670,1919,5,10931,9,8,13,2.75
12313,532,21707,4,11906,15,23,15,1.3043478260869565
12315,969,13440,1,5729,0,10,12,1.2
12318,513,13754,5,5053,12,1,13,25.0
12319,688,11289,17,11775,3,19,4,0.3684210526315789
12321,920,19216,9,10891,12,29,7,0.6551724137931034
12322,944,27506,9,11291,28,23,2,1.3043478260869565
12326,560,725,15,3579,8,7,19,3.857142857142857
12327,635,3099,7,7388,10,18,14,1.3333333333333333
12329,507,27322,3,2568,29,28,6,1.25
12330,283,23741,3,14186,5,19,0,0.2631578947368421
12331,655,14977,12,10284,7,7,2,1.2857142857142858
12333,989,28854,2,11587,27,18,12,2.1666666666666665
12336,501,13878,5,7751,22,6,11,5.5
12337,902,25098,12,60,25,28,20,1.6071428571428572
12339,810,11629,16,484,6,17,12,1.0588235294117647
12340,895,633,1,4220,15,27,7,0.8148148148148148
12343,702,15336,5,11255,25,15,4,1.9333333333333333
12345,13,11709,15,2431,13,18,9,1.2222222222222223
12348,418,294,16,3091,12,2,2,7.0
12349,144,24884,7,6873,3,27,6,0.3333333333333333
12351,218,4126,5,2891,4,18,6,0.5555555555555556
12352,675,27111,14,3942,17,1,20,37.0
12354,334,555,18,11695,20,23,6,1.1304347826086956
12355,619,18780,6,5036,3,15,6,0.6
12358,457,12265,4,5973,27,11,7,3.090909090909091
12359,840,7767,9,4776,3,28,2,0.17857142857142858
12360,815,9843,9,3521,0,20,5,0.25
12362,687,23545,14,4172,25,24,8,1.375
12364,207,14068,16,11985,19,30,16,1.1666666666666667
12365,807,15580,15,7771,28,11,14,3.8181818181818183
12366,513,10192,7,13956,12,19,3,0.7894736842105263
12367,707,26300,19,1524,26,17,16,2.4705882352941178
12368,820,435,12,2442,2,9,7,1.0
12369,288,19776,4,5666,17,2,15,16.0
12371,230,15627,16,1676,10,18,0,0.5555555555555556
12372,45,16632,8,2101,15,16,14,1.8125
12373,315,323,5,6664,21,23,18,1.6956521739130435
12376,245,24100,5,5997,5,27,15,0.7407407407407407
12378,265,26524,4,13670,12,28,11,0.8214285714285714
12381,224,5760,2,1728,17,7,4,3.0
12383,961,18881,4,6813,11,22,0,0.5
12385,525,10982,4,12926,5,3,3,2.6666666666666665
12386,339,17326,16,4813,15,22,6,0.9545454545454546
12387,20,28729,16,14845,11,17,6,1.0
12389,811,13975,14,3191,9,24,18,1.125
12391,590,19880,7,2958,21,9,11,3.5555555555555554
12393,538,29889,6,2253,14,23,6,0.8695652173913043
12394,14,12220,15,5487,10,19,2,0.631578947368421
12395,451,9728,16,9795,21,2,16,18.5
12396,775,29893,16,4824,28,25,16,1.76
12397,725,18922,20,5079,14,4,0,3.5
12400,16,26025,13,7808,11,0,0,11.0
12401,716,2815,4,6014,13,18,6,1.0555555555555556
12403,683,2314,15,12973,25,3,4,9.666666666666666
12404,115,7243,8,10039,29,22,16,2.0454545454545454
12406,673,25466,11,11411,18,8,12,3.75
12408,516,7934,14,6491,16,10,2,1.8
12409,613,12778,10,162,20,29,14,1.1724137931034482
12411,890,11278,9,2521,3,2,15,9.0
12412,674,10078,17,6325,1,3,17,6.0
12417,893,21540,12,12795,22,17,2,1.411764705882353
12418,332,26672,14,988,25,18,17,2.3333333333333335
12420,520,3961,6,5129,7,0,13,20.0
12423,512,6861,5,6327,7,29,18,0.8620689655172413
12424,230,12595,13,5859,13,30,8,0.7
12425,866,4178,9,5307,11,30,16,0.9
12431,258,23431,3,5584,1,9,0,0.1111111111111111
12433,956,15935,17,12948,0,1,15,15.0
12434,428,1646,17,2528,25,20,5,1.5
12435,642,20586,8,7649,9,18,18,1.5
12437,445,9175,1,13989,18,7,1,2.7142857142857144
12440,133,15848,5,12034,15,23,5,0.8695652173913043
12441,133,11479,20,296,26,2,5,15.5
12442,385,29823,11,12982,18,22,20,1.7272727272727273
12443,546,21140,14,4664,23,20,9,1.6
12444,707,5278,18,5584,6,18,20,1.4444444444444444
12447,430,13547,9,5787,16,19,3,1.0
12449,349,22303,8,7322,18,24,17,1.4583333333333333
12451,292,15822,8,11215,20,18,18,2.111111111111111
12452,80,17005,8,9150,17,12,6,1.9166666666666667
12454,494,13948,10,8438,17,5,11,5.6
12455,549,10037,3,4562,14,16,2,1.0
12456,601,10270,18,8666,2,28,8,0.35714285714285715
12457,684,18306,12,9183,28,18,13,2.2777777777777777
12458,518,12632,20,2155,29,26,10,1.5
12459,14,4093,1,10371,29,3,18,15.666666666666666
12460,687,12819,19,2458,29,9,1,3.3333333333333335
12461,371,2903,12,7466,26,24,15,1.7083333333333333
12462,457,7369,18,10185,28,6,19,7.833333333333333
12465,613,16493,15,4270,19,11,4,2.090909090909091
12469,579,15108,16,9913,30,27,15,1.6666666666666667
12470,389,11332,8,14603,11,0,17,28.0
12471,991,16553,5,10738,4,29,8,0.41379310344827586
12476,659,28756,6,5043,8,12,5,1.0833333333333333
12477,701,25611,17,2395,16,8,13,3.625
12479,998,18064,11,11739,3,0,11,14.0
12481,407,20655,17,4384,26,5,0,5.2
12482,175,29432,5,5567,18,17,1,1.1176470588235294
12484,286,14245,8,6784,3,16,15,1.125
12488,106,18126,20,4449,7,0,14,21.0
12489,541,10711,17,12837,0,20,18,0.9
12490,929,11835,7,4682,11,10,1,1.2
12491,17,20994,1,13632,16,27,10,0.9629629629629629
12492,210,18478,4,14297,25,21,15,1.9047619047619047
12493,461,9584,19,12863,25,1,2,27.0
12496,57,15045,20,13718,29,26,3,1.2307692307692308
12497,329,5197,12,13193,1,17,6,0.4117647058823529
12501,413,8059,4,1151,4,30,8,0.4
12502,840,12967,15,5873,25,27,1,0.9629629629629629
12503,117,24090,6,14132,2,11,14,1.4545454545454546
12505,230,8619,4,9408,8,19,3,0.5789473684210527
12506,548,18371,17,3025,1,7,20,3.0
12508,961,23948,2,799,1,3,18,6.333333333333333
12510,404,23853,3,8932,5,26,10,0.5769230769230769
12512,895,29123,9,12922,11,6,8,3.1666666666666665
12514,165,29492,17,4165,14,2,16,15.0
12516,550,10309,15,8815,15,1,9,24.0
12518,977,23334,14,2264,4,21,5,0.42857142857142855
12519,269,13779,12,2992,0,2,6,3.0
12520,905,23669,17,1339,11,18,1,0.6666666666666666
12521,397,25195,12,11199,13,22,13,1.1818181818181819
12523,253,8611,17,5071,15,24,7,0.9166666666666666
12524,880,4707,4,2784,0,7,20,2.857142857142857
12525,170,14193,7,14332,27,23,3,1.3043478260869565
12527,497,15009,17,9981,19,22,7,1.1818181818181819
12528,513,7300,12,13502,27,30,7,1.1333333333333333
12531,5,14431,20,10268,19,30,9,0.9333333333333333
12532,283,10277,10,8686,30,29,9,1.3448275862068966
12534,10,7267,11,245,10,3,6,5.333333333333333
12535,258,23080,12,4698,4,1,20,24.0
12536,528,14463,2,12113,30,27,6,1.3333333333333333
12537,132,20970,7,3300,17,8,17,4.25
12538,729,28131,8,7480,18,10,9,2.7
12539,32,17276,16,2702,2,7,0,0.2857142857142857
12540,259,2292,17,10218,7,17,6,0.7647058823529411
12541,328,12634,16,2706,27,29,19,1.5862068965517242
12543,930,11669,6,11213,7,19,17,1.263157894736842
12545,890,23148,6,2451,9,27,4,0.48148148148148145
12547,863,26567,5,4433,24,19,3,1.4210526315789473
12552,333,2369,20,14681,16,29,3,0.6551724137931034
12554,815,29703,9,8397,28,0,8,36.0
12556,321,12853,8,14559,27,26,19,1.7692307692307692
12558,131,24189,5,6582,7,26,6,0.5
12560,869,8544,6,7729,10,11,10,1.8181818181818181
12562,549,12330,17,12230,15,18,6,1.1666666666666667
12565,7,22003,7,3562,28,18,16,2.4444444444444446
12566,112,18244,18,14669,7,3,9,5.333333333333333
12567,903,22329,9,688,13,19,5,0.9473684210526315
12568,920,26743,1,284,21,20,20,2.05
12569,165,16502,4,2613,10,25,20,1.2
12572,931,23585,1,1152,25,29,2,0.9310344827586207
12573,521,78,7,11276,12,3,11,7.666666666666667
12577,22,26123,7,11424,11,29,10,0.7241379310344828
12578,167,2846,2,6015,20,6,6,4.333333333333333
12579,451,8075,1,1250,10,10,14,2.4
12580,652,5213,3,5299,30,2,10,20.0
12581,621,8868,15,13396,27,1,19,46.0
12584,436,20809,4,7012,22,27,20,1.5555555555555556
12588,322,941,18,222,17,19,5,1.1578947368421053
12589,617,3549,1,2084,19,24,0,0.7916666666666666
12592,740,29833,12,1848,1,27,20,0.7777777777777778
12594,542,24939,17,8333,15,21,3,0.8571428571428571
12595,61,23920,5,12654,7,6,17,4.0
12596,140,7219,13,14849,19,16,20,2.4375
12599,948,13104,4,12798,19,27,14,1.2222222222222223
12602,572,28584,4,13464,15,26,14,1.1153846153846154
12603,838,3224,2,5870,14,4,3,4.25
12604,918,28568,9,14290,16,26,3,0.7307692307692307
12605,185,27231,10,10012,20,16,11,1.9375
12606,107,22896,12,14497,5,19,4,0.47368421052631576
12610,204,4000,11,8854,9,8,8,2.125
12612,864,20577,19,5286,22,13,0,1.6923076923076923
12614,324,6410,18,9239,13,19,4,0.8947368421052632
12618,294,16285,19,520,13,12,8,1.75
12619,935,28903,3,3926,2,13,11,1.0
12621,325,25896,5,6580,22,19,3,1.3157894736842106
12622,642,2660,6,175,16,7,5,3.0
12624,815,4700,13,3743,7,27,13,0.7407407407407407
12626,758,3436,5,10539,21,23,15,1.565217391304348
12627,678,7646,10,9002,2,9,12,1.5555555555555556
12630,756,18182,1,1138,18,14,17,2.5
12632,634,2023,5,13125,26,16,7,2.0625
12633,227,1442,5,5955,27,15,18,3.0
12636,961,23813,7,11479,16,28,10,0.9285714285714286
12638,57,10264,6,11958,23,5,15,7.6
12639,983,24765,10,10899,9,17,4,0.7647058823529411
12642,192,2777,3,4260,22,17,20,2.4705882352941178
12643,631,27261,4,1098,10,30,4,0.4666666666666667
12644,977,18886,7,7575,19,19,3,1.1578947368421053
12645,589,9996,15,12615,7,27,3,0.37037037037037035
12647,909,3648,14,5012,9,17,8,1.0
12648,440,25958,13,6006,3,8,14,2.125
12651,850,3584,19,2775,3,7,6,1.2857142857142858
12652,57,24372,14,13845,23,22,2,1.1363636363636365
12653,436,12798,6,514,11,8,5,2.0
12654,112,29099,1,1483,18,14,7,1.7857142857142858
12655,812,15599,13,7698,23,0,10,33.0
12656,761,5699,10,1703,0,6,10,1.6666666666666667
12658,760,17992,5,6315,21,3,17,12.666666666666666
12659,844,11554,10,13990,25,3,6,10.333333333333334
12661,176,18810,20,4978,13,14,2,1.0714285714285714
12664,794,9966,15,3460,4,29,0,0.13793103448275862
12665,861,26562,12,12268,27,29,12,1.3448275862068966
12666,379,746,16,10259,6,16,12,1.125
12669,403,24373,12,4776,13,18,20,1.8333333333333333
12671,162,17242,20,4398,30,0,18,48.0
12672,177,20962,19,5626,25,22,6,1.4090909090909092
12674,744,8035,12,437,20,30,12,1.0666666666666667
12675,832,8136,16,2335,6,1,14,20.0
12677,312,23573,7,4061,7,22,5,0.5454545454545454
12678,977,21012,14,13853,8,30,0,0.26666666666666666
12680,633,16922,15,4393,22,20,18,2.0
12681,132,6905,17,10107,0,9,6,0.6666666666666666
12683,446,26959,12,7210,26,28,4,1.0714285714285714
12684,209,28797,8,1600,23,24,6,1.2083333333333333
12688,148,14289,20,4383,4,8,6,1.25
12689,798,29464,1,2997,18,24,6,1.0
12690,244,18653,8,5087,17,12,20,3.0833333333333335
12691,34,20224,16,4912,8,28,5,0.4642857142857143
12692,646,18692,1,3219,26,14,17,3.0714285714285716
12693,408,20438,3,986,22,10,20,4.2
12695,86,23140,5,2894,12,7,20,4.571428571428571
12697,512,26270,19,4604,7,4,2,2.25
12700,630,23459,5,7148,24,13,13,2.8461538461538463
12701,884,17429,6,2558,12,4,8,5.0
12702,412,7917,4,14449,16,22,11,1.2272727272727273
12703,336,7286,1,7857,16,7,4,2.857142857142857
12704,296,6024,6,12046,25,7,20,6.428571428571429
12705,449,6613,10,940,8,24,7,0.625
12706,343,7902,11,5002,17,12,10,2.25
12709,242,25417,5,13782,17,19,10,1.4210526315789473
12710,426,8912,14,1791,8,28,1,0.32142857142857145
12713,268,4868,17,5056,25,11,19,4.0
12714,975,18783,1,6005,17,18,18,1.9444444444444444
12715,417,4366,19,4345,24,4,7,7.75
12717,745,23617,11,14387,24,22,16,1.8181818181818181
12720,433,9928,11,14719,3,1,1,4.0
12721,490,10373,3,1227,17,18,7,1.3333333333333333
12722,309,4081,14,3499,10,9,12,2.4444444444444446
12723,827,26105,2,4824,12,15,1,0.8666666666666667
12726,208,2607,10,1926,11,2,15,13.0
12727,414,16441,7,12034,18,16,3,1.3125
12728,207,22971,11,5413,29,19,4,1.736842105263158
12729,184,26785,14,3238,29,24,15,1.8333333333333333
12731,508,13988,1,9564,15,28,9,0.8571428571428571
12734,413,13619,9,7753,7,1,17,24.0
12735,220,29342,4,3470,10,16,6,1.0
12736,445,2566,19,6094,29,3,15,14.666666666666666
12739,516,21606,17,7011,4,13,4,0.6153846153846154
12740,17,26786,13,2720,8,25,10,0.72
12744,504,20518,8,13153,28,12,7,2.9166666666666665
12746,22,6054,12,13383,15,9,5,2.2222222222222223
12747,352,7047,3,12696,22,1,18,40.0
12749,881,3060,13,9351,0,27,1,0.037037037037037035
12750,89,715,11,4355,0,4,6,1.5
12754,574,22023,18,8386,11,21,14,1.1904761904761905
12755,716,3567,19,5506,22,28,19,1.4642857142857142
12756,648,12092,15,10659,22,3,2,8.0
12757,817,23807,14,13796,25,9,14,4.333333333333333
12759,929,2648,11,11391,23,22,1,1.0909090909090908
12760,438,15652,1,13615,29,12,1,2.5
12761,128,22453,6,7443,12,4,17,7.25
12762,111,8845,7,6717,11,24,17,1.1666666666666667
12764,290,15394,15,2739,22,20,16,1.9
12769,300,6909,7,6249,30,0,10,40.0
12771,581,12735,10,5526,21,15,12,2.2
12774,731,29314,10,13330,1,20,9,0.5
12775,201,23182,6,9118,4,29,15,0.6551724137931034
12776,161,25554,13,3575,25,5,13,7.6
12778,279,28521,15,12970,28,9,0,3.111111111111111
12779,38,22569,18,8112,25,18,7,1.7777777777777777
12782,225,20466,11,7207,8,13,1,0.6923076923076923
12783,888,3955,1,8366,19,28,0,0.6785714285714286
12784,595,24149,6,10799,5,30,13,0.6
12787,503,6987,18,11861,28,13,15,3.3076923076923075
12788,849,10685,1,9067,10,12,8,1.5
12789,364,15686,3,1719,25,15,13,2.533333333333333
12792,979,19704,10,888,0,9,0,0.0
12793,172,1096,9,11,25,9,1,2.888888888888889
12794,58,16790,14,2107,28,14,7,2.5
12796,45,9049,12,1932,8,22,20,1.2727272727272727
12797,176,3072,14,3963,19,8,2,2.625
12798,836,25533,9,11796,25,21,15,1.9047619047619047
12802,59,13613,15,14310,3,2,13,8.0
12807,267,26565,11,9637,30,8,11,5.125
12809,99,1429,10,12324,29,25,19,1.92
12810,640,15392,6,6033,30,25,3,1.32
12813,354,17919,12,13663,29,5,11,8.0
12818,107,22303,12,9860,26,15,5,2.066666666666667
12819,46,6106,12,3032,18,2,11,14.5
12820,71,16519,6,1228,2,20,6,0.4
12821,83,16466,20,7395,15,17,9,1.411764705882353
12824,35,14928,11,10270,19,26,19,1.4615384615384615
12825,769,4265,6,10467,22,12,2,2.0
12828,885,14089,3,2377,20,1,3,23.0
12832,760,17307,7,9459,19,19,13,1.6842105263157894
12833,484,23327,19,3716,7,17,3,0.5882352941176471
12834,777,4615,9,9650,7,4,20,6.75
12839,98,17950,2,3962,4,18,13,0.9444444444444444
12844,893,9102,13,9008,0,17,0,0.0
12846,453,22029,3,9545,11,8,15,3.25
12847,459,28513,9,8148,11,10,18,2.9
12848,736,21696,9,12450,3,26,14,0.6538461538461539
12849,463,23237,14,7016,16,10,6,2.2
12850,319,12613,2,14675,9,1,6,15.0
12851,209,14481,17,123,10,7,12,3.142857142857143
12853,690,1008,3,149,5,28,14,0.6785714285714286
12855,869,6805,17,7597,7,25,6,0.52
12856,335,3679,17,3724,13,10,7,2.0
12857,972,15722,6,939,4,18,3,0.3888888888888889
12858,944,14336,14,560,30,0,4,34.0
12860,917,27512,6,2580,26,9,0,2.888888888888889
12861,925,12058,9,3531,3,8,6,1.125
12862,906,28948,15,6593,9,23,20,1.2608695652173914
12871,389,4149,4,6543,15,2,18,16.5
12872,779,27288,2,5014,23,27,14,1.3703703703703705
12874,17,3546,10,6615,27,30,12,1.3
12876,696,10616,17,7420,5,15,11,1.0666666666666667
12882,763,10424,6,5847,4,9,19,2.5555555555555554
12883,602,4439,4,3029,23,8,1,3.0
12884,658,7035,12,1201,14,21,4,0.8571428571428571
12886,730,28029,12,11309,21,5,12,6.6
12887,498,23799,1,12101,20,5,6,5.2
12889,197,11321,7,14359,23,9,0,2.5555555555555554
12890,200,13104,13,4818,2,21,0,0.09523809523809523
12896,55,18806,20,12687,8,0,8,16.0
12900,696,20010,2,4849,2,4,0,0.5
